objectid,filename,title,creator,date,description,format,subject,grouping,distinction,location,collection_grouping_location_notes,accession_number,museum_entry link,collection number,file count,artist,culture,country,earliest_date,latest_date,style_or_period,materials_or_techniques,measurements[67431],creation_or_discovery site,photographer,relationships,rights,license_info
SSID24842579_P7280261.JPG,https://archive.org/download/SSID24842579_P7280261.JPG/SSID24842579_P7280261.JPG,Shepherd's bird-bone pipes,Timothy Moore Project Collection,7/29/17,"A double clarinet made of two bird-bone pipes; the pipes have 5 finger holes each, and they are held together by brass clamps",image/jpeg,music;clarinet; double clarinet; wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,1938.34.339,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-41031,,1,,Syrian,Syria,,,,"bird-bone, brass",Length: max 248 mm,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842578_P7280319d.JPG,https://archive.org/download/SSID24842578_P7280319d.JPG/SSID24842578_P7280319d.JPG,Bone whistle,Timothy Moore Project Collection,7/29/17,(37) Whistle made from a perforated reindeer phalanx bone,image/jpeg,music;whistle; wind; ethnomusicology; extant,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,"1884.111.24, 1931.14.1, 1921.22.123, 1884.111.37",Link 1: https://www.prm.ox.ac.uk/collections-online#/item/prm-object-150961 Link 2: https://www.prm.ox.ac.uk/collections-online#/item/prm-object-39608 Link 3: https://www.prm.ox.ac.uk/collections-online#/item/prm-object-41150 Link 4: https://www.prm.ox.ac.uk/collections-online#/item/prm-object-150974,,1,,Upper Paleolithic Magdalenian,France,17000 BP,11000 BP,,bone,"Width: max 11 mm, Length: max 93 mm, Weight 5 g","Les Eyzies-de-Tayac-Sireuil, Dordogne, Nouvelle-Aquitaine, France",,"P7280319a, P7280319b, P7280319c",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842576_P7280319c.JPG,https://archive.org/download/SSID24842576_P7280319c.JPG/SSID24842576_P7280319c.JPG,Bird bone flute or whistle,Timothy Moore Project Collection,7/29/17,(36) Medieval bird bone flute with two finger holes; open at both ends,image/jpeg,music;flute; wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,1884.111.24,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-150961,,1,,English,England,,,,bone,"Width: max 11 mm, Length: max 93 mm, Weight 5 g","Castle Hill, Folkestone, Shepway, Kent, England",,"P7280319a, P7280319b, P7280319d",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842574_P7280319b.JPG,https://archive.org/download/SSID24842574_P7280319b.JPG/SSID24842574_P7280319b.JPG,Decorated bone flute,Timothy Moore Project Collection,7/29/17,"(35) Bone flute with seven holes, decorated with a circular and dot pattern, bound in the center with a string",image/jpeg,music;flute; wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,1921.22.123,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-41150,,1,,Nazca,Peru,,,,"bone, string, wool yarn","Length: max 115 mm, Width: max 16 mm","Neveria, Peru",,"P7280319a, P7280319c, P7280319d",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842573_P7280319a.JPG,https://archive.org/download/SSID24842573_P7280319a.JPG/SSID24842573_P7280319a.JPG,Roman bone oboe,Timothy Moore Project Collection,7/29/17,(34) Oboe made from six sections of turned bone and decorated with a stamped zigzag design,image/jpeg,music;oboe; wind; extant; aulos; tibia,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,1884.111.37,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-150974,,1,,Roman,Italy,,,,"bone, lead","Diameter: max 44 mm, Length: max 256 mm",,,"P7280319b, P7280319c, P7280319d",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842572_P7280286.JPG,https://archive.org/download/SSID24842572_P7280286.JPG/SSID24842572_P7280286.JPG,Double clarinet,Timothy Moore Project Collection,7/29/17,"Double clarinet (hornpipe). Two canes are fixed into a gourd with bees' wax, and into a cow's horn bell",image/jpeg,music;clarinet; double clarinet; wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,1961.5.23,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-41019,,1,,Deccan,India,,,,"gourd, cow's horn, beeswax","Length: max 503 mm, Length 157 mm pipes",,,P7280285,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842570_P7280279.JPG,https://archive.org/download/SSID24842570_P7280279.JPG/SSID24842570_P7280279.JPG,Clarinet,Timothy Moore Project Collection,7/29/17,A horizontal clarinet with numerous pipes and finger holes,image/jpeg,music;clarinet; wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,,,,1,,Asian,,,,,reed,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842564_P7280251.JPG,https://archive.org/download/SSID24842564_P7280251.JPG/SSID24842564_P7280251.JPG,Kissar (five stringed lyre),Timothy Moore Project Collection,7/29/17,Five stringed lyre played with a leather plectron,image/jpeg,music;lyre; string; ethnomusicology; Africa; Sudan,Collection,music,Oxford Pitt Rivers Museum ,,1919.29.33,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-40237,,1,,Sudanese,Sudan,,,,leather,Length x Width x Height 615 x 310 x 81 mm,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842562_P7280318c.JPG,https://archive.org/download/SSID24842562_P7280318c.JPG/SSID24842562_P7280318c.JPG,Fragment of painted wall,Timothy Moore Project Collection,7/29/17,"(Top row, right) Fragment of a painted wall, depicting a naked figure holding a length of blue fabric and a drum",image/jpeg,music;tympanon; percussion,Alternate Angles,music,Oxford Pitt Rivers Museum ,Fragment of painted wall Alternate Angles,1884.140.976,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-221650,,1,,Roman,Italy,,,,"pigment, stone",,"Farnese Palace, Rome, Lazio, Italy",,"P7280318a, P7280318b, P7280317c",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842561_P7280318b.JPG,https://archive.org/download/SSID24842561_P7280318b.JPG/SSID24842561_P7280318b.JPG,Fragment of painted wall,Timothy Moore Project Collection,7/29/17,"(Top row, middle) Fragment of painted wall, depicting a naked female figure with a basket on her head and a long length of yellow fabric, holding a thyrsus",image/jpeg,non-music;Bacchant; maenads,Alternate Angles,non-music,Oxford Pitt Rivers Museum ,Fragment of painted wall Alternate Angles,1884.140.979,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-221665,,1,,Roman,Italy,,,,"pigment, stone",,"Farnese Palace, Rome, Lazio, Italy",,"P7280318a, P7280318c, P7280317b",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842560_P7280318a.JPG,https://archive.org/download/SSID24842560_P7280318a.JPG/SSID24842560_P7280318a.JPG,Fragment of painted wall,Timothy Moore Project Collection,7/29/17,"(Top row, left) Fragment of a painted wall depicting a face with several musical instruments behind it, including horns, a lyre, panpipes, and crotala",image/jpeg,music;tuba; trumpet; brass; syrinx; panpipe; wind; lyre; string; crotala; percussion,Alternate Angles,music,Oxford Pitt Rivers Museum ,Fragment of painted wall Alternate Angles,1884.140.978,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-221664,,1,,Roman,Italy,,,,"pigment, stone",,"Farnese Palace, Rome, Lazio, Italy",,"P7280318b, P7280318c, P7280317a",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842559_P7280291c.JPG,https://archive.org/download/SSID24842559_P7280291c.JPG/SSID24842559_P7280291c.JPG,Oboe,Timothy Moore Project Collection,7/29/17,(Bottom) oboe of spirally twisted willow bark,image/jpeg,music;oboe; wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,1906.84.4,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-42003,,1,,Belgian,Belgium,,,,willow bark,,,,P7290290c,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842558_P7280291b.JPG,https://archive.org/download/SSID24842558_P7280291b.JPG/SSID24842558_P7280291b.JPG,Call blown during death ceremonies,Timothy Moore Project Collection,7/29/17,"(Middle) a call blown during death ceremonies, made by splitting a tube of reed",image/jpeg,music;call; wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,1918.11.3,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-40892,,1,,Meriam Mir,Australia,,,,reed,,"Torres Strait Islands, Queensland, Australia",,P7290290b,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842556_P7280291a.JPG,https://archive.org/download/SSID24842556_P7280291a.JPG/SSID24842556_P7280291a.JPG,Wooden Call,Timothy Moore Project Collection,7/29/17,"(Top) Call made of two pieces of hollowed wood, closed at the lower expanded end; gives a low harsh note when blown at the top, made by impacts of the two halves together",image/jpeg,music;call; wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,1884.112.36,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-151021,,1,,Tsimshian Tlingit,Canada,,,,wood,,"Stikine River NW Coast, British Columbia, Canada",,P7290290a,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842555_P7280287.JPG,https://archive.org/download/SSID24842555_P7280287.JPG/SSID24842555_P7280287.JPG,Wind instruments,Timothy Moore Project Collection,7/29/17,A case full of oboes and calls from various cultures,image/jpeg,music;wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,,,,1,,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842554_P7280285.JPG,https://archive.org/download/SSID24842554_P7280285.JPG/SSID24842554_P7280285.JPG,Clarinets,Timothy Moore Project Collection,7/29/17,Part of a case full of clarinet-type instruments from various cultures,image/jpeg,music;clarinet; wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,,,,1,,,,,,,,,,,P7280286,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842552_P7280278.JPG,https://archive.org/download/SSID24842552_P7280278.JPG/SSID24842552_P7280278.JPG,Double clarinet,Timothy Moore Project Collection,7/29/17,A double clarinet with an ending that curves upward,image/jpeg,music;clarinet; double clarinet; wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,1893.48.117,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-41022,,1,,Indian,India,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24842550_P7280294.JPG,https://archive.org/download/SSID24842550_P7280294.JPG/SSID24842550_P7280294.JPG,Algaita,Timothy Moore Project Collection,7/29/17,"An oboe-like instrument called an algaita, consisting of one piece of wood covered with red and black leather; it was played in the presence of royalty",image/jpeg,music;oboe; wind; ethnomusicology,Collection,music,Oxford Pitt Rivers Museum ,Reed instrument collection,1904.54.84,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-41965,,1,,Hausa,Nigeria,,,,"wood, leather",,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
