objectid,filename,title,title,description,format,subject,grouping,location,latitude,longitude,collection_grouping_location_notes,accession_number,museum_entry_link,collection_number,file_count,artist,culture,country,date_photographed,earliest_date,latest_date,date,year,style_or_period,materials_or_techniques,measurements,creation_or_discovery_site,tags,photographer,relationships,rights,license_info,,,,,,,,,,,,,
SSID24842591_P7280315.JPG,https://archive.org/download/SSID24842591_P7280315.JPG/SSID24842591_P7280315.JPG,Whithorns,Whithorns,Three whithorns made of willowbark. Whithorns were blown to wake people up to go on a deer hunt in Wychwood Forest. The residents of Ducklington and other villages were allowed to hunt and kill a stag during Whitsuntide. The twisted bark is pinned with thorns and a reed is inserted in the narrow end. It probably made a tooting sound.,image/jpeg,music;oboe;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1902.16.7; 1903.130.22.1; 1903.130.22.2,Link 1: https://www.prm.ox.ac.uk/collections-online#/item/prm-object-42009 Link 2: https://www.prm.ox.ac.uk/collections-online#/item/prm-object-42010 Link 3: https://www.prm.ox.ac.uk/collections-online#/item/prm-object-42011,,1,,English,England,7/29/17,1801,1900,1900,1900,,"willow bark, reed, thorns","Diameter 45 mm bell, Length: max 203 mm","Ducklington, Oxfordshire, England",oboe; wind; ethnomusicology,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842590_P7280314.JPG,https://archive.org/download/SSID24842590_P7280314.JPG/SSID24842590_P7280314.JPG,Panpipes,Panpipes,A case full of panpipes from various cultures.,image/jpeg,music;panpipe;syrinx;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,,,,1,,,,7/29/17,,,,,,,,,panpipes; syrinx; wind; ethnomusicology,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842589_P7280300.JPG,https://archive.org/download/SSID24842589_P7280300.JPG/SSID24842589_P7280300.JPG,Oboe,Oboe,"Oboe with a brass bell, a wooden tube with 7 finger holes, and palm leaf reed.",image/jpeg,music;oboe;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1934.12.43a,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-41987,,1,,Indian,India,7/29/17,,,,,,"brass, wood, palm leaf","Diameter: max 117 mm, Length: max 280 mm","Darjeeling, West Bengal, India",oboe; wind; ethnomusicology,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842587_P7280275d.JPG,https://archive.org/download/SSID24842587_P7280275d.JPG/SSID24842587_P7280275d.JPG,(Far Right) Clarinet,(Far Right) Clarinet,A clarinet that appears to be made of reed.,image/jpeg,music;clarinet;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1938.34.316,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-40938,,1,,Taiwanese,Taiwan,7/29/17,,,,,,reed,Length: max 232 mm,,clarinet; wind; ethnomusicology,,"P7280275a, P7280275b, P7280275c",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842585_P7280275c.JPG,https://archive.org/download/SSID24842585_P7280275c.JPG/SSID24842585_P7280275c.JPG,(Second From the Right) Clarinet,(Second From the Right) Clarinet,A clarinet that appears to be made of reed.,image/jpeg,music;clarinet;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1904.13.7,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-40985,,1,,Malaysian,Malaysia,7/29/17,,1904,1904,1904,,bamboo plant,Length: max 295 mm,,clarinet; wind; ethnomusicology,,"P7280275a, P7280275b, P7280275d",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842583_P7280275b.JPG,https://archive.org/download/SSID24842583_P7280275b.JPG/SSID24842583_P7280275b.JPG,(Second From the Left) Clarinet,(Second From the Left) Clarinet,A clarinet that appears to be made of reed.,image/jpeg,music;clarinet;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1902.43.3,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-40935,,1,,Chinese,China,7/29/17,,,,,,reed,Length: max 176 mm,"Shanghai, China",clarinet; wind; ethnomusicology,,"P7280275a, P7280275c, P7280275d",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842582_P7280275a.JPG,https://archive.org/download/SSID24842582_P7280275a.JPG/SSID24842582_P7280275a.JPG,(Far Left) Clarinet-Like Instrument,(Far Left) Clarinet-Like Instrument,A clarinet-like instrument with a flared bottom.,image/jpeg,music;clarinet;wind;ethnomusicology;double clarinet,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1928.69.1527,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-40915,,1,,,,7/29/17,,,,,,reed,Length: max 330 mm,,clarinet; wind; ethnomusicology; double clarinet; drone,,"P7280275b, P7280275c, P7280275d",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842581_P7280274.JPG,https://archive.org/download/SSID24842581_P7280274.JPG/SSID24842581_P7280274.JPG,Clarinets,Clarinets,A case full of clarinet-type instruments from various cultures.,image/jpeg,music;clarinet;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,,,,1,,,,7/29/17,,,,,,,,,clarinet; wind; ethnomusicology,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842579_P7280261.JPG,https://archive.org/download/SSID24842579_P7280261.JPG/SSID24842579_P7280261.JPG,Shepherd's Bird-Bone Pipes,Shepherd's Bird-Bone Pipes,"A double clarinet made of two bird-bone pipes; the pipes have 5 finger holes each, and they are held together by brass clamps.",image/jpeg,music;clarinet;double clarinet;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1938.34.339,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-41031,,1,,Syrian,Syria,7/29/17,,,,,,"bird-bone, brass",Length: max 248 mm,,clarinet; double clarinet; wind; ethnomusicology,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842578_P7280319d.JPG,https://archive.org/download/SSID24842578_P7280319d.JPG/SSID24842578_P7280319d.JPG,Bone Whistle,Bone Whistle,(37) Whistle made from a perforated reindeer phalanx bone.,image/jpeg,music;whistle;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,"1884.111.24, 1931.14.1, 1921.22.123, 1884.111.37",Link 1: https://www.prm.ox.ac.uk/collections-online#/item/prm-object-150961 Link 2: https://www.prm.ox.ac.uk/collections-online#/item/prm-object-39608 Link 3: https://www.prm.ox.ac.uk/collections-online#/item/prm-object-41150 Link 4: https://www.prm.ox.ac.uk/collections-online#/item/prm-object-150974,,1,,Upper Paleolithic Magdalenian,France,7/29/17,1050,1650,1350,1350,,bone,"Width: max 11 mm, Length: max 93 mm, Weight 5 g","Les Eyzies-de-Tayac-Sireuil, Dordogne, Nouvelle-Aquitaine, France",whistle; wind; ethnomusicology; extant,,"P7280319a, P7280319b, P7280319c",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842576_P7280319c.JPG,https://archive.org/download/SSID24842576_P7280319c.JPG/SSID24842576_P7280319c.JPG,Bird Bone Flute Or Whistle,Bird Bone Flute Or Whistle,(36) Medieval bird bone flute with two finger holes; open at both ends.,image/jpeg,music;flute;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1884.111.24,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-150961,,1,,English,England,7/29/17,,,,,,bone,"Width: max 11 mm, Length: max 93 mm, Weight 5 g","Castle Hill, Folkestone, Shepway, Kent, England",flute; wind; ethnomusicology,,"P7280319a, P7280319b, P7280319d",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842574_P7280319b.JPG,https://archive.org/download/SSID24842574_P7280319b.JPG/SSID24842574_P7280319b.JPG,Decorated Bone Flute,Decorated Bone Flute,"(35) Bone flute with seven holes, decorated with a circular and dot pattern, bound in the center with a string.",image/jpeg,music;flute;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1921.22.123,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-41150,,1,,Nazca,Peru,7/29/17,,,,,,"bone, string, wool yarn","Length: max 115 mm, Width: max 16 mm","Neveria, Peru",flute; wind; ethnomusicology,,"P7280319a, P7280319c, P7280319d",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842573_P7280319a.JPG,https://archive.org/download/SSID24842573_P7280319a.JPG/SSID24842573_P7280319a.JPG,Roman Bone Oboe,Roman Bone Oboe,(34) Oboe made from six sections of turned bone and decorated with a stamped zigzag design.,image/jpeg,music;oboe;wind;aulos;tibia,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1884.111.37,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-150974,,1,,Roman,Italy,7/29/17,,,,,,"bone, lead","Diameter: max 44 mm, Length: max 256 mm",,oboe; wind; extant; aulos; tibia,,"P7280319b, P7280319c, P7280319d",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842572_P7280286.JPG,https://archive.org/download/SSID24842572_P7280286.JPG/SSID24842572_P7280286.JPG,Double Clarinet,Double Clarinet,"Double clarinet (hornpipe). Two canes are fixed into a gourd with bees' wax, and into a cow's horn bell.",image/jpeg,music;clarinet;double clarinet;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1961.5.23,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-41019,,1,,Deccan,India,7/29/17,,,,,,"gourd, cow's horn, beeswax","Length: max 503 mm, Length 157 mm pipes",,clarinet; double clarinet; wind; ethnomusicology,,P7280285,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842570_P7280279.JPG,https://archive.org/download/SSID24842570_P7280279.JPG/SSID24842570_P7280279.JPG,Horizontal Clarinet,Horizontal Clarinet,A horizontal clarinet with numerous pipes and finger holes.,image/jpeg,music;clarinet;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,,,,1,,Asian,,7/29/17,,,,,,reed,,,clarinet; wind; ethnomusicology,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842564_P7280251.JPG,https://archive.org/download/SSID24842564_P7280251.JPG/SSID24842564_P7280251.JPG,Kissar (Five Stringed Lyre),Kissar (Five Stringed Lyre),Five stringed lyre played with a leather plectron.,image/jpeg,music;lyre;string;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,,1919.29.33,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-40237,,1,,Sudanese,Sudan,7/29/17,,,,,,leather,Length x Width x Height 615 x 310 x 81 mm,,lyre; string; ethnomusicology; Africa; Sudan,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842562_P7280318c.JPG,https://archive.org/download/SSID24842562_P7280318c.JPG/SSID24842562_P7280318c.JPG,Fragment of Painted Wall,Fragment of Painted Wall,"(Top row, right) Fragment of a painted wall, depicting a naked figure holding a length of blue fabric and a drum.",image/jpeg,music;tympanon;percussion,Alternate Angles,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Fragment of painted wall Alternate Angles,1884.140.976,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-221650,,1,,Roman,Italy,7/29/17,,,,,,"pigment, stone",,"Farnese Palace, Rome, Lazio, Italy",tympanon; percussion,,"P7280318a, P7280318b, P7280317c",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842561_P7280318b.JPG,https://archive.org/download/SSID24842561_P7280318b.JPG/SSID24842561_P7280318b.JPG,Fragment of Painted Wall,Fragment of Painted Wall,"(Top row, middle) Fragment of painted wall, depicting a naked female figure with a basket on her head and a long length of yellow fabric, holding a thyrsus.",image/jpeg,varia,Alternate Angles,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Fragment of painted wall Alternate Angles,1884.140.979,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-221665,,1,,Roman,Italy,7/29/17,,,,,,"pigment, stone",,"Farnese Palace, Rome, Lazio, Italy",Bacchant; maenads,,"P7280318a, P7280318c, P7280317b",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842560_P7280318a.JPG,https://archive.org/download/SSID24842560_P7280318a.JPG/SSID24842560_P7280318a.JPG,Fragment of Painted Wall,Fragment of Painted Wall,"(Top row, left) Fragment of a painted wall depicting a face with several musical instruments behind it, including horns, a lyre, panpipes, and crotala.",image/jpeg,music;tuba;trumpet;brass;syrinx;panpipe;wind;lyre;string;krotala;percussion,Alternate Angles,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Fragment of painted wall Alternate Angles,1884.140.978,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-221664,,1,,Roman,Italy,7/29/17,,,,,,"pigment, stone",,"Farnese Palace, Rome, Lazio, Italy",tuba; trumpet; brass; syrinx; panpipe; wind; lyre; string; crotala; percussion,,"P7280318b, P7280318c, P7280317a",https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842559_P7280291c.JPG,https://archive.org/download/SSID24842559_P7280291c.JPG/SSID24842559_P7280291c.JPG,Oboe,Oboe,(Bottom) oboe of spirally twisted willow bark.,image/jpeg,music;oboe;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1906.84.4,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-42003,,1,,Belgian,Belgium,7/29/17,,,,,,willow bark,,,oboe; wind; ethnomusicology,,P7290290c,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842558_P7280291b.JPG,https://archive.org/download/SSID24842558_P7280291b.JPG/SSID24842558_P7280291b.JPG,Call Blown During Death Ceremonies,Call Blown During Death Ceremonies,"(Middle) a call blown during death ceremonies, made by splitting a tube of reed.",image/jpeg,music;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1918.11.3,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-40892,,1,,Meriam Mir,Australia,7/29/17,,,,,,reed,,"Torres Strait Islands, Queensland, Australia",call; wind; ethnomusicology,,P7290290b,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
SSID24842556_P7280291a.JPG,https://archive.org/download/SSID24842556_P7280291a.JPG/SSID24842556_P7280291a.JPG,Wooden Call,Wooden Call,"(Top) Call made of two pieces of hollowed wood, closed at the lower expanded end; gives a low harsh note when blown at the top, made by impacts of the two halves together.",image/jpeg,music;wind;ethnomusicology,Collection,"Oxford Pitt Rivers Museum, Oxford",51.75903599,-1.255062288,Reed instrument collection,1884.112.36,https://www.prm.ox.ac.uk/collections-online#/item/prm-object-151021,,1,,Tsimshian Tlingit,Canada,7/29/17,,,,,,wood,,"Stikine River NW Coast, British Columbia, Canada",call; wind; ethnomusicology,,P7290290a,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,
